valid_start,value,lat,long,ele
1490342400,26.9,-23.4169,119.7989,524.0
1490346000,23.8,-23.4169,119.7989,524.0
1490349600,24.1,-23.4169,119.7989,524.0
1490353200,23.8,-23.4169,119.7989,524.0
1490356800,23.9,-23.4169,119.7989,524.0
1490360400,24.1,-23.4169,119.7989,524.0
1490364000,24.1,-23.4169,119.7989,524.0
1490367600,23.8,-23.4169,119.7989,524.0
1490284800,17.7,-31.9192,115.8728,24.9
1490288400,17.2,-31.9192,115.8728,24.9
1490292000,16.6,-31.9192,115.8728,24.9
1490295600,16.0,-31.9192,115.8728,24.9
1490299200,15.6,-31.9192,115.8728,24.9
1490302800,15.2,-31.9192,115.8728,24.9
1490306400,15.1,-31.9192,115.8728,24.9
1490310000,15.7,-31.9192,115.8728,24.9
1490313600,18.1,-31.9192,115.8728,24.9
1490317200,19.5,-31.9192,115.8728,24.9
1490320800,21.1,-31.9192,115.8728,24.9
1490324400,22.4,-31.9192,115.8728,24.9
1490328000,23.5,-31.9192,115.8728,24.9
1490331600,24.9,-31.9192,115.8728,24.9
1490335200,24.9,-31.9192,115.8728,24.9
1490338800,24.9,-31.9192,115.8728,24.9
1490342400,25.4,-31.9192,115.8728,24.9
1490346000,22.9,-31.9192,115.8728,24.9
1490349600,22.2,-31.9192,115.8728,24.9
1490353200,21.4,-31.9192,115.8728,24.9
1490356800,20.9,-31.9192,115.8728,24.9
1490360400,20.0,-31.9192,115.8728,24.9
1490364000,18.9,-31.9192,115.8728,24.9
1490367600,19.3,-31.9192,115.8728,24.9
1490277600,24.7,-12.4239,130.8925,30.4
1490281200,24.6,-12.4239,130.8925,30.4
1490284800,24.8,-12.4239,130.8925,30.4
1490288400,25.1,-12.4239,130.8925,30.4
1490292000,25.0,-12.4239,130.8925,30.4
1490295600,25.2,-12.4239,130.8925,30.4
1490299200,25.0,-12.4239,130.8925,30.4
1490302800,24.9,-12.4239,130.8925,30.4
1490306400,25.2,-12.4239,130.8925,30.4
1490310000,27.1,-12.4239,130.8925,30.4
1490313600,28.9,-12.4239,130.8925,30.4
1490317200,30.0,-12.4239,130.8925,30.4
1490320800,31.2,-12.4239,130.8925,30.4
1490324400,31.3,-12.4239,130.8925,30.4
1490328000,30.6,-12.4239,130.8925,30.4
1490331600,30.8,-12.4239,130.8925,30.4
1490335200,26.3,-12.4239,130.8925,30.4
1490338800,27.5,-12.4239,130.8925,30.4
1490342400,28.3,-12.4239,130.8925,30.4
1490346000,28.2,-12.4239,130.8925,30.4
1490349600,25.8,-12.4239,130.8925,30.4
1490353200,26.1,-12.4239,130.8925,30.4
1490356800,26.6,-12.4239,130.8925,30.4
1490360400,26.4,-12.4239,130.8925,30.4
1490364000,25.9,-12.4239,130.8925,30.4
1490277600,23.9,-23.7951,133.889,546.0
1490281200,23.7,-23.7951,133.889,546.0
1490284800,22.5,-23.7951,133.889,546.0
1490288400,21.5,-23.7951,133.889,546.0
1490292000,20.5,-23.7951,133.889,546.0
1490295600,20.1,-23.7951,133.889,546.0
1490299200,19.1,-23.7951,133.889,546.0
1490302800,18.5,-23.7951,133.889,546.0
1490306400,21.7,-23.7951,133.889,546.0
1490310000,28.8,-23.7951,133.889,546.0
1490313600,32.5,-23.7951,133.889,546.0
1490317200,34.4,-23.7951,133.889,546.0
1490320800,36.1,-23.7951,133.889,546.0
1490324400,37.9,-23.7951,133.889,546.0
1490328000,37.7,-23.7951,133.889,546.0
1490331600,38.9,-23.7951,133.889,546.0
1490335200,38.3,-23.7951,133.889,546.0
1490338800,38.8,-23.7951,133.889,546.0
1490342400,37.7,-23.7951,133.889,546.0
1490346000,35.80000000000001,-23.7951,133.889,546.0
1490349600,32.5,-23.7951,133.889,546.0
1490353200,30.4,-23.7951,133.889,546.0
1490356800,28.2,-23.7951,133.889,546.0
1490360400,25.3,-23.7951,133.889,546.0
1490364000,23.8,-23.7951,133.889,546.0
1490277600,26.7,-16.8736,145.7458,2.22
1490281200,26.5,-16.8736,145.7458,2.22
1490284800,25.7,-16.8736,145.7458,2.22
1490288400,25.5,-16.8736,145.7458,2.22
1490292000,26.0,-16.8736,145.7458,2.22
1490295600,25.7,-16.8736,145.7458,2.22
1490299200,25.6,-16.8736,145.7458,2.22
1490302800,25.9,-16.8736,145.7458,2.22
1490306400,27.8,-16.8736,145.7458,2.22
1490310000,27.9,-16.8736,145.7458,2.22
1490313600,28.3,-16.8736,145.7458,2.22
1490317200,28.3,-16.8736,145.7458,2.22
1490320800,29.3,-16.8736,145.7458,2.22
1490324400,30.1,-16.8736,145.7458,2.22
1490328000,29.4,-16.8736,145.7458,2.22
1490331600,29.6,-16.8736,145.7458,2.22
1490335200,29.0,-16.8736,145.7458,2.22
1490338800,29.2,-16.8736,145.7458,2.22
1490342400,25.6,-16.8736,145.7458,2.22
1490346000,24.9,-16.8736,145.7458,2.22
1490349600,25.0,-16.8736,145.7458,2.22
1490353200,24.7,-16.8736,145.7458,2.22
1490356800,24.8,-16.8736,145.7458,2.22
1490360400,24.6,-16.8736,145.7458,2.22
1490277600,25.1,-27.4808,153.0389,8.13
1490281200,24.3,-27.4808,153.0389,8.13
1490284800,23.6,-27.4808,153.0389,8.13
1490288400,22.8,-27.4808,153.0389,8.13
1490292000,22.6,-27.4808,153.0389,8.13
1490295600,22.6,-27.4808,153.0389,8.13
1490299200,22.5,-27.4808,153.0389,8.13
1490302800,23.1,-27.4808,153.0389,8.13
1490306400,25.1,-27.4808,153.0389,8.13
1490310000,26.5,-27.4808,153.0389,8.13
1490313600,27.6,-27.4808,153.0389,8.13
1490317200,27.8,-27.4808,153.0389,8.13
1490320800,28.7,-27.4808,153.0389,8.13
1490324400,28.1,-27.4808,153.0389,8.13
1490328000,27.1,-27.4808,153.0389,8.13
1490331600,24.0,-27.4808,153.0389,8.13
1490335200,24.6,-27.4808,153.0389,8.13
1490338800,24.6,-27.4808,153.0389,8.13
1490342400,24.2,-27.4808,153.0389,8.13
1490346000,24.4,-27.4808,153.0389,8.13
1490349600,23.9,-27.4808,153.0389,8.13
1490353200,23.8,-27.4808,153.0389,8.13
1490356800,23.4,-27.4808,153.0389,8.13
1490360400,23.5,-27.4808,153.0389,8.13
1490277600,13.0,-42.8897,147.3278,50.5
1490281200,11.6,-42.8897,147.3278,50.5
1490284800,10.8,-42.8897,147.3278,50.5
1490288400,9.9,-42.8897,147.3278,50.5
1490292000,9.5,-42.8897,147.3278,50.5
1490295600,9.4,-42.8897,147.3278,50.5
1490299200,9.1,-42.8897,147.3278,50.5
1490302800,9.9,-42.8897,147.3278,50.5
1490306400,12.6,-42.8897,147.3278,50.5
1490310000,14.3,-42.8897,147.3278,50.5
1490313600,16.0,-42.8897,147.3278,50.5
1490317200,17.7,-42.8897,147.3278,50.5
1490320800,18.5,-42.8897,147.3278,50.5
1490324400,19.8,-42.8897,147.3278,50.5
1490328000,17.7,-42.8897,147.3278,50.5
1490331600,17.1,-42.8897,147.3278,50.5
1490335200,16.6,-42.8897,147.3278,50.5
1490338800,15.6,-42.8897,147.3278,50.5
1490342400,15.2,-42.8897,147.3278,50.5
1490346000,15.1,-42.8897,147.3278,50.5
1490349600,14.4,-42.8897,147.3278,50.5
1490353200,13.9,-42.8897,147.3278,50.5
1490356800,13.8,-42.8897,147.3278,50.5
1490360400,13.7,-42.8897,147.3278,50.5
1490371200,23.5,-23.4169,119.7989,524.0
1490374800,23.7,-23.4169,119.7989,524.0
1490378400,23.5,-23.4169,119.7989,524.0
1490382000,23.3,-23.4169,119.7989,524.0
1490385600,23.3,-23.4169,119.7989,524.0
1490389200,23.1,-23.4169,119.7989,524.0
1490392800,22.9,-23.4169,119.7989,524.0
1490396400,23.3,-23.4169,119.7989,524.0
1490400000,25.4,-23.4169,119.7989,524.0
1490403600,26.0,-23.4169,119.7989,524.0
1490407200,27.0,-23.4169,119.7989,524.0
1490410800,28.2,-23.4169,119.7989,524.0
1490414400,30.0,-23.4169,119.7989,524.0
1490418000,31.4,-23.4169,119.7989,524.0
1490421600,31.5,-23.4169,119.7989,524.0
1490425200,32.3,-23.4169,119.7989,524.0
1490428800,32.2,-23.4169,119.7989,524.0
1490432400,32.1,-23.4169,119.7989,524.0
1490436000,30.8,-23.4169,119.7989,524.0
1490439600,29.2,-23.4169,119.7989,524.0
1490443200,28.0,-23.4169,119.7989,524.0
1490446800,27.1,-23.4169,119.7989,524.0
1490450400,26.9,-23.4169,119.7989,524.0
1490454000,25.9,-23.4169,119.7989,524.0
1490371200,18.9,-31.9192,115.8728,24.9
1490374800,18.3,-31.9192,115.8728,24.9
1490378400,18.5,-31.9192,115.8728,24.9
1490382000,18.1,-31.9192,115.8728,24.9
1490385600,17.5,-31.9192,115.8728,24.9
1490389200,16.4,-31.9192,115.8728,24.9
1490392800,16.3,-31.9192,115.8728,24.9
1490396400,16.6,-31.9192,115.8728,24.9
1490400000,19.5,-31.9192,115.8728,24.9
1490403600,21.1,-31.9192,115.8728,24.9
1490407200,23.3,-31.9192,115.8728,24.9
1490410800,24.9,-31.9192,115.8728,24.9
1490414400,26.9,-31.9192,115.8728,24.9
1490418000,25.0,-31.9192,115.8728,24.9
1490421600,25.7,-31.9192,115.8728,24.9
1490425200,25.5,-31.9192,115.8728,24.9
1490428800,24.7,-31.9192,115.8728,24.9
1490432400,23.6,-31.9192,115.8728,24.9
1490436000,21.6,-31.9192,115.8728,24.9
1490439600,20.4,-31.9192,115.8728,24.9
1490443200,19.4,-31.9192,115.8728,24.9
1490446800,17.900000000000006,-31.9192,115.8728,24.9
1490450400,18.0,-31.9192,115.8728,24.9
1490454000,20.0,-31.9192,115.8728,24.9
1490364000,25.3,-12.4239,130.8925,30.4
1490367600,25.1,-12.4239,130.8925,30.4
1490371200,25.2,-12.4239,130.8925,30.4
1490374800,25.2,-12.4239,130.8925,30.4
1490378400,25.0,-12.4239,130.8925,30.4
1490382000,24.6,-12.4239,130.8925,30.4
1490385600,24.1,-12.4239,130.8925,30.4
1490389200,24.2,-12.4239,130.8925,30.4
1490392800,24.6,-12.4239,130.8925,30.4
1490396400,26.3,-12.4239,130.8925,30.4
1490400000,27.7,-12.4239,130.8925,30.4
1490403600,26.8,-12.4239,130.8925,30.4
1490407200,29.8,-12.4239,130.8925,30.4
1490410800,29.1,-12.4239,130.8925,30.4
1490414400,26.1,-12.4239,130.8925,30.4
1490418000,27.3,-12.4239,130.8925,30.4
1490421600,28.0,-12.4239,130.8925,30.4
1490425200,27.8,-12.4239,130.8925,30.4
1490428800,27.3,-12.4239,130.8925,30.4
1490432400,27.4,-12.4239,130.8925,30.4
1490436000,26.7,-12.4239,130.8925,30.4
1490439600,26.5,-12.4239,130.8925,30.4
1490443200,26.3,-12.4239,130.8925,30.4
1490446800,26.0,-12.4239,130.8925,30.4
1490450400,26.1,-12.4239,130.8925,30.4
1490364000,23.7,-23.7951,133.889,546.0
1490367600,22.9,-23.7951,133.889,546.0
1490371200,21.2,-23.7951,133.889,546.0
1490374800,20.2,-23.7951,133.889,546.0
1490378400,18.7,-23.7951,133.889,546.0
1490382000,18.6,-23.7951,133.889,546.0
1490385600,17.400000000000002,-23.7951,133.889,546.0
1490389200,17.2,-23.7951,133.889,546.0
1490392800,19.5,-23.7951,133.889,546.0
1490396400,27.0,-23.7951,133.889,546.0
1490400000,30.4,-23.7951,133.889,546.0
1490403600,32.5,-23.7951,133.889,546.0
1490407200,34.0,-23.7951,133.889,546.0
1490410800,35.5,-23.7951,133.889,546.0
1490414400,36.0,-23.7951,133.889,546.0
1490418000,38.1,-23.7951,133.889,546.0
1490421600,37.9,-23.7951,133.889,546.0
1490425200,38.3,-23.7951,133.889,546.0
1490428800,38.0,-23.7951,133.889,546.0
1490432400,35.5,-23.7951,133.889,546.0
1490436000,32.3,-23.7951,133.889,546.0
1490439600,29.5,-23.7951,133.889,546.0
1490443200,26.2,-23.7951,133.889,546.0
1490446800,25.6,-23.7951,133.889,546.0
1490450400,24.9,-23.7951,133.889,546.0
1490364000,24.4,-16.8736,145.7458,2.22
1490367600,24.4,-16.8736,145.7458,2.22
1490371200,24.5,-16.8736,145.7458,2.22
1490374800,24.3,-16.8736,145.7458,2.22
1490378400,24.7,-16.8736,145.7458,2.22
1490382000,24.6,-16.8736,145.7458,2.22
1490385600,24.3,-16.8736,145.7458,2.22
1490389200,24.5,-16.8736,145.7458,2.22
1490392800,27.5,-16.8736,145.7458,2.22
1490396400,27.9,-16.8736,145.7458,2.22
1490400000,30.1,-16.8736,145.7458,2.22
1490403600,31.2,-16.8736,145.7458,2.22
1490407200,31.9,-16.8736,145.7458,2.22
1490410800,32.8,-16.8736,145.7458,2.22
1490414400,32.7,-16.8736,145.7458,2.22
1490418000,32.5,-16.8736,145.7458,2.22
1490421600,32.0,-16.8736,145.7458,2.22
1490425200,30.7,-16.8736,145.7458,2.22
1490428800,29.3,-16.8736,145.7458,2.22
1490432400,28.6,-16.8736,145.7458,2.22
1490436000,27.9,-16.8736,145.7458,2.22
1490439600,27.9,-16.8736,145.7458,2.22
1490443200,27.4,-16.8736,145.7458,2.22
1490446800,24.8,-16.8736,145.7458,2.22
1490364000,23.3,-27.4808,153.0389,8.13
1490367600,22.7,-27.4808,153.0389,8.13
1490371200,22.2,-27.4808,153.0389,8.13
1490374800,22.1,-27.4808,153.0389,8.13
1490378400,21.9,-27.4808,153.0389,8.13
1490382000,21.7,-27.4808,153.0389,8.13
1490385600,21.6,-27.4808,153.0389,8.13
1490389200,21.9,-27.4808,153.0389,8.13
1490392800,23.8,-27.4808,153.0389,8.13
1490396400,25.3,-27.4808,153.0389,8.13
1490400000,27.0,-27.4808,153.0389,8.13
1490403600,27.4,-27.4808,153.0389,8.13
1490407200,27.0,-27.4808,153.0389,8.13
1490410800,27.1,-27.4808,153.0389,8.13
1490414400,26.6,-27.4808,153.0389,8.13
1490418000,26.8,-27.4808,153.0389,8.13
1490421600,27.3,-27.4808,153.0389,8.13
1490425200,25.9,-27.4808,153.0389,8.13
1490428800,24.8,-27.4808,153.0389,8.13
1490432400,24.1,-27.4808,153.0389,8.13
1490436000,23.6,-27.4808,153.0389,8.13
1490439600,23.5,-27.4808,153.0389,8.13
1490443200,23.8,-27.4808,153.0389,8.13
1490446800,23.5,-27.4808,153.0389,8.13
1490364000,13.6,-42.8897,147.3278,50.5
1490367600,13.6,-42.8897,147.3278,50.5
1490371200,13.5,-42.8897,147.3278,50.5
1490374800,13.4,-42.8897,147.3278,50.5
1490378400,13.5,-42.8897,147.3278,50.5
1490382000,13.1,-42.8897,147.3278,50.5
1490385600,13.2,-42.8897,147.3278,50.5
1490389200,13.4,-42.8897,147.3278,50.5
1490392800,14.0,-42.8897,147.3278,50.5
1490396400,14.3,-42.8897,147.3278,50.5
1490400000,15.4,-42.8897,147.3278,50.5
1490403600,16.6,-42.8897,147.3278,50.5
1490407200,17.6,-42.8897,147.3278,50.5
1490410800,19.0,-42.8897,147.3278,50.5
1490414400,19.6,-42.8897,147.3278,50.5
1490418000,21.1,-42.8897,147.3278,50.5
1490421600,19.6,-42.8897,147.3278,50.5
1490425200,19.4,-42.8897,147.3278,50.5
1490428800,18.8,-42.8897,147.3278,50.5
1490432400,17.900000000000006,-42.8897,147.3278,50.5
1490436000,16.9,-42.8897,147.3278,50.5
1490439600,15.9,-42.8897,147.3278,50.5
1490443200,15.1,-42.8897,147.3278,50.5
1490446800,14.5,-42.8897,147.3278,50.5
1490457600,25.9,-23.4169,119.7989,524.0
1490461200,24.7,-23.4169,119.7989,524.0
1490464800,24.4,-23.4169,119.7989,524.0
1490468400,23.9,-23.4169,119.7989,524.0
1490472000,23.8,-23.4169,119.7989,524.0
1490475600,23.3,-23.4169,119.7989,524.0
1490479200,23.0,-23.4169,119.7989,524.0
1490482800,24.0,-23.4169,119.7989,524.0
1490486400,26.2,-23.4169,119.7989,524.0
1490490000,28.1,-23.4169,119.7989,524.0
1490493600,30.1,-23.4169,119.7989,524.0
1490497200,31.0,-23.4169,119.7989,524.0
1490500800,32.5,-23.4169,119.7989,524.0
1490504400,33.0,-23.4169,119.7989,524.0
1490508000,32.8,-23.4169,119.7989,524.0
1490511600,33.3,-23.4169,119.7989,524.0
1490515200,33.9,-23.4169,119.7989,524.0
1490518800,33.8,-23.4169,119.7989,524.0
1490522400,31.9,-23.4169,119.7989,524.0
1490526000,30.6,-23.4169,119.7989,524.0
1490529600,29.2,-23.4169,119.7989,524.0
1490533200,28.4,-23.4169,119.7989,524.0
1490536800,28.0,-23.4169,119.7989,524.0
1490540400,27.1,-23.4169,119.7989,524.0
1490457600,20.1,-31.9192,115.8728,24.9
1490461200,19.7,-31.9192,115.8728,24.9
1490464800,19.3,-31.9192,115.8728,24.9
1490468400,19.6,-31.9192,115.8728,24.9
1490472000,19.5,-31.9192,115.8728,24.9
1490475600,19.7,-31.9192,115.8728,24.9
1490479200,17.5,-31.9192,115.8728,24.9
1490482800,17.6,-31.9192,115.8728,24.9
1490486400,18.8,-31.9192,115.8728,24.9
1490490000,20.1,-31.9192,115.8728,24.9
1490493600,19.5,-31.9192,115.8728,24.9
1490497200,21.3,-31.9192,115.8728,24.9
1490500800,20.6,-31.9192,115.8728,24.9
1490504400,21.5,-31.9192,115.8728,24.9
1490508000,21.0,-31.9192,115.8728,24.9
1490511600,19.9,-31.9192,115.8728,24.9
1490515200,20.5,-31.9192,115.8728,24.9
1490518800,19.6,-31.9192,115.8728,24.9
1490522400,18.4,-31.9192,115.8728,24.9
1490526000,17.8,-31.9192,115.8728,24.9
1490529600,17.400000000000002,-31.9192,115.8728,24.9
1490533200,17.5,-31.9192,115.8728,24.9
1490536800,16.5,-31.9192,115.8728,24.9
1490540400,15.4,-31.9192,115.8728,24.9
1490450400,25.9,-12.4239,130.8925,30.4
1490454000,25.7,-12.4239,130.8925,30.4
1490457600,25.5,-12.4239,130.8925,30.4
1490461200,25.5,-12.4239,130.8925,30.4
1490464800,25.3,-12.4239,130.8925,30.4
1490468400,25.1,-12.4239,130.8925,30.4
1490472000,24.9,-12.4239,130.8925,30.4
1490475600,25.5,-12.4239,130.8925,30.4
1490479200,25.6,-12.4239,130.8925,30.4
1490482800,27.5,-12.4239,130.8925,30.4
1490486400,28.1,-12.4239,130.8925,30.4
1490490000,29.1,-12.4239,130.8925,30.4
1490493600,29.7,-12.4239,130.8925,30.4
1490497200,30.3,-12.4239,130.8925,30.4
1490500800,30.7,-12.4239,130.8925,30.4
1490504400,31.0,-12.4239,130.8925,30.4
1490508000,30.3,-12.4239,130.8925,30.4
1490511600,30.0,-12.4239,130.8925,30.4
1490515200,29.9,-12.4239,130.8925,30.4
1490518800,29.0,-12.4239,130.8925,30.4
1490522400,28.7,-12.4239,130.8925,30.4
1490526000,28.0,-12.4239,130.8925,30.4
1490529600,28.2,-12.4239,130.8925,30.4
1490533200,28.5,-12.4239,130.8925,30.4
1490536800,28.2,-12.4239,130.8925,30.4
1490450400,23.9,-23.7951,133.889,546.0
1490454000,23.7,-23.7951,133.889,546.0
1490457600,23.4,-23.7951,133.889,546.0
1490461200,23.1,-23.7951,133.889,546.0
1490464800,22.8,-23.7951,133.889,546.0
1490468400,22.9,-23.7951,133.889,546.0
1490472000,22.3,-23.7951,133.889,546.0
1490475600,21.8,-23.7951,133.889,546.0
1490479200,24.4,-23.7951,133.889,546.0
1490482800,29.9,-23.7951,133.889,546.0
1490486400,35.1,-23.7951,133.889,546.0
1490490000,37.9,-23.7951,133.889,546.0
1490493600,37.0,-23.7951,133.889,546.0
1490497200,38.9,-23.7951,133.889,546.0
1490500800,38.9,-23.7951,133.889,546.0
1490504400,38.7,-23.7951,133.889,546.0
1490508000,38.8,-23.7951,133.889,546.0
1490511600,38.6,-23.7951,133.889,546.0
1490515200,37.8,-23.7951,133.889,546.0
1490518800,36.3,-23.7951,133.889,546.0
1490522400,34.800000000000004,-23.7951,133.889,546.0
1490526000,34.7,-23.7951,133.889,546.0
1490529600,33.8,-23.7951,133.889,546.0
1490533200,34.2,-23.7951,133.889,546.0
1490536800,32.4,-23.7951,133.889,546.0
1490450400,24.8,-16.8736,145.7458,2.22
1490454000,24.5,-16.8736,145.7458,2.22
1490457600,24.9,-16.8736,145.7458,2.22
1490461200,24.6,-16.8736,145.7458,2.22
1490464800,24.6,-16.8736,145.7458,2.22
1490468400,24.5,-16.8736,145.7458,2.22
1490472000,24.7,-16.8736,145.7458,2.22
1490475600,24.9,-16.8736,145.7458,2.22
1490479200,26.5,-16.8736,145.7458,2.22
1490482800,28.9,-16.8736,145.7458,2.22
1490486400,30.6,-16.8736,145.7458,2.22
1490490000,31.9,-16.8736,145.7458,2.22
1490493600,32.7,-16.8736,145.7458,2.22
1490497200,32.6,-16.8736,145.7458,2.22
1490500800,31.5,-16.8736,145.7458,2.22
1490504400,31.6,-16.8736,145.7458,2.22
1490508000,31.3,-16.8736,145.7458,2.22
1490511600,30.6,-16.8736,145.7458,2.22
1490515200,29.6,-16.8736,145.7458,2.22
1490518800,28.4,-16.8736,145.7458,2.22
1490522400,28.1,-16.8736,145.7458,2.22
1490526000,27.4,-16.8736,145.7458,2.22
1490529600,27.5,-16.8736,145.7458,2.22
1490533200,27.6,-16.8736,145.7458,2.22
1490450400,23.0,-27.4808,153.0389,8.13
1490454000,21.7,-27.4808,153.0389,8.13
1490457600,21.1,-27.4808,153.0389,8.13
1490461200,20.7,-27.4808,153.0389,8.13
1490464800,21.1,-27.4808,153.0389,8.13
1490468400,20.9,-27.4808,153.0389,8.13
1490472000,21.0,-27.4808,153.0389,8.13
1490475600,21.9,-27.4808,153.0389,8.13
1490479200,23.7,-27.4808,153.0389,8.13
1490482800,26.3,-27.4808,153.0389,8.13
1490486400,26.8,-27.4808,153.0389,8.13
1490490000,27.9,-27.4808,153.0389,8.13
1490493600,29.5,-27.4808,153.0389,8.13
1490497200,29.4,-27.4808,153.0389,8.13
1490522400,25.8,-27.4808,153.0389,8.13
1490526000,25.5,-27.4808,153.0389,8.13
1490533200,25.0,-27.4808,153.0389,8.13
1490450400,13.9,-42.8897,147.3278,50.5
1490454000,13.6,-42.8897,147.3278,50.5
1490457600,13.2,-42.8897,147.3278,50.5
1490461200,13.0,-42.8897,147.3278,50.5
1490464800,12.9,-42.8897,147.3278,50.5
1490468400,12.7,-42.8897,147.3278,50.5
1490472000,12.4,-42.8897,147.3278,50.5
1490475600,13.2,-42.8897,147.3278,50.5
1490479200,14.4,-42.8897,147.3278,50.5
1490482800,16.0,-42.8897,147.3278,50.5
1490486400,19.1,-42.8897,147.3278,50.5
1490490000,20.0,-42.8897,147.3278,50.5
1490493600,20.6,-42.8897,147.3278,50.5
1490497200,20.5,-42.8897,147.3278,50.5
1490500800,20.5,-42.8897,147.3278,50.5
1490504400,20.7,-42.8897,147.3278,50.5
1490508000,20.5,-42.8897,147.3278,50.5
1490511600,19.5,-42.8897,147.3278,50.5
1490515200,17.900000000000006,-42.8897,147.3278,50.5
1490518800,17.1,-42.8897,147.3278,50.5
1490522400,16.3,-42.8897,147.3278,50.5
1490526000,16.0,-42.8897,147.3278,50.5
1490529600,15.2,-42.8897,147.3278,50.5
1490533200,15.5,-42.8897,147.3278,50.5
1490544000,26.6,-23.4169,119.7989,524.0
1490547600,26.2,-23.4169,119.7989,524.0
1490551200,25.9,-23.4169,119.7989,524.0
1490554800,25.2,-23.4169,119.7989,524.0
1490558400,24.9,-23.4169,119.7989,524.0
1490562000,24.6,-23.4169,119.7989,524.0
1490565600,24.3,-23.4169,119.7989,524.0
1490569200,24.7,-23.4169,119.7989,524.0
1490572800,26.0,-23.4169,119.7989,524.0
1490576400,27.9,-23.4169,119.7989,524.0
1490580000,29.6,-23.4169,119.7989,524.0
1490583600,31.5,-23.4169,119.7989,524.0
1490587200,32.3,-23.4169,119.7989,524.0
1490590800,33.0,-23.4169,119.7989,524.0
1490594400,33.8,-23.4169,119.7989,524.0
1490598000,34.2,-23.4169,119.7989,524.0
1490601600,34.300000000000004,-23.4169,119.7989,524.0
1490605200,33.5,-23.4169,119.7989,524.0
1490608800,32.2,-23.4169,119.7989,524.0
1490612400,30.8,-23.4169,119.7989,524.0
1490616000,29.3,-23.4169,119.7989,524.0
1490619600,28.6,-23.4169,119.7989,524.0
1490623200,28.0,-23.4169,119.7989,524.0
1490626800,27.7,-23.4169,119.7989,524.0
1490544000,14.4,-31.9192,115.8728,24.9
1490547600,13.6,-31.9192,115.8728,24.9
1490551200,11.2,-31.9192,115.8728,24.9
1490554800,10.1,-31.9192,115.8728,24.9
1490558400,9.4,-31.9192,115.8728,24.9
1490562000,9.1,-31.9192,115.8728,24.9
1490565600,8.6,-31.9192,115.8728,24.9
1490569200,8.700000000000001,-31.9192,115.8728,24.9
1490572800,14.7,-31.9192,115.8728,24.9
1490576400,16.4,-31.9192,115.8728,24.9
1490580000,18.9,-31.9192,115.8728,24.9
1490587200,20.6,-31.9192,115.8728,24.9
1490590800,22.2,-31.9192,115.8728,24.9
1490594400,22.1,-31.9192,115.8728,24.9
1490598000,22.7,-31.9192,115.8728,24.9
1490601600,22.0,-31.9192,115.8728,24.9
1490605200,21.3,-31.9192,115.8728,24.9
1490608800,19.3,-31.9192,115.8728,24.9
1490612400,18.3,-31.9192,115.8728,24.9
1490616000,17.5,-31.9192,115.8728,24.9
1490619600,17.0,-31.9192,115.8728,24.9
1490623200,16.2,-31.9192,115.8728,24.9
1490626800,15.4,-31.9192,115.8728,24.9
1490536800,28.0,-12.4239,130.8925,30.4
1490540400,28.1,-12.4239,130.8925,30.4
1490544000,27.8,-12.4239,130.8925,30.4
1490547600,27.8,-12.4239,130.8925,30.4
1490551200,27.4,-12.4239,130.8925,30.4
1490554800,27.2,-12.4239,130.8925,30.4
1490558400,27.2,-12.4239,130.8925,30.4
1490562000,27.5,-12.4239,130.8925,30.4
1490565600,27.6,-12.4239,130.8925,30.4
1490569200,27.7,-12.4239,130.8925,30.4
1490572800,29.2,-12.4239,130.8925,30.4
1490576400,29.8,-12.4239,130.8925,30.4
1490580000,30.3,-12.4239,130.8925,30.4
1490583600,30.8,-12.4239,130.8925,30.4
1490587200,31.2,-12.4239,130.8925,30.4
1490590800,29.7,-12.4239,130.8925,30.4
1490594400,29.2,-12.4239,130.8925,30.4
1490598000,30.6,-12.4239,130.8925,30.4
1490601600,29.7,-12.4239,130.8925,30.4
1490605200,29.1,-12.4239,130.8925,30.4
1490608800,28.4,-12.4239,130.8925,30.4
1490612400,28.3,-12.4239,130.8925,30.4
1490616000,28.1,-12.4239,130.8925,30.4
1490619600,27.8,-12.4239,130.8925,30.4
1490623200,27.8,-12.4239,130.8925,30.4
1490536800,32.6,-23.7951,133.889,546.0
1490540400,32.8,-23.7951,133.889,546.0
1490544000,31.7,-23.7951,133.889,546.0
1490547600,30.5,-23.7951,133.889,546.0
1490551200,31.1,-23.7951,133.889,546.0
1490554800,30.6,-23.7951,133.889,546.0
1490558400,29.6,-23.7951,133.889,546.0
1490562000,29.2,-23.7951,133.889,546.0
1490565600,30.4,-23.7951,133.889,546.0
1490569200,32.5,-23.7951,133.889,546.0
1490572800,33.2,-23.7951,133.889,546.0
1490576400,35.6,-23.7951,133.889,546.0
1490580000,37.4,-23.7951,133.889,546.0
1490583600,37.8,-23.7951,133.889,546.0
1490587200,38.5,-23.7951,133.889,546.0
1490590800,38.0,-23.7951,133.889,546.0
1490594400,38.3,-23.7951,133.889,546.0
1490598000,37.4,-23.7951,133.889,546.0
1490601600,36.7,-23.7951,133.889,546.0
1490605200,32.9,-23.7951,133.889,546.0
1490608800,31.8,-23.7951,133.889,546.0
1490612400,30.8,-23.7951,133.889,546.0
1490616000,31.3,-23.7951,133.889,546.0
1490619600,30.7,-23.7951,133.889,546.0
1490623200,30.2,-23.7951,133.889,546.0
1490536800,27.1,-16.8736,145.7458,2.22
